X,Y,pb_pb,sx_sl,ex_ob,sistema,tipo,subtipo,supramun,sup,cod,nome,parroquia,solo,obt,tipo_ces,ambito_ces,observ,icon_url
-7.99996660887852,42.3730498509236,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99764313111399,42.3729153743003,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99776526828714,42.3732651879556,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99813528840747,42.3731386941694,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00019615821984,42.3710476243584,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0019928144353,42.3710538516493,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.9996822097286,42.3728223431313,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00015935125301,42.3728611859234,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99988497806849,42.3728706546196,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00174755898465,42.3639614865353,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00204402876489,42.364377052997,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00177072619387,42.3643184303348,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0017190199313,42.3633837925474,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00172776445097,42.363671563974,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0024170728446,42.3646352360619,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00210885176168,42.3646039759919,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00312357568263,42.3646654877582,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0028922136506,42.3646828735469,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00327385615115,42.3643804120505,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00168986099996,42.3629852861988,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0033434394994,42.3642400485729,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99672416461742,42.3867623214563,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.9934563907699,42.386329831164,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99476852799513,42.3857896692679,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99560780881156,42.3860755299466,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99540083271498,42.3863693624171,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99511533756721,42.3850632356625,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99362273729067,42.3861491764241,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99652352613697,42.387641041369,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99438398404095,42.386254403079,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99553686084393,42.3868097375019,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99670879771226,42.3876212388987,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99465373193434,42.3860829644026,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99443431546154,42.3863633725141,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99503628347365,42.385308914173,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99664850653649,42.3840234396082,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99761090980458,42.3854899629229,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99676851849682,42.3871375884066,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99516746693251,42.3866822213928,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.9937730808834,42.3862735414801,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99415056408682,42.3863867396092,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02728615068926,42.3843491994644,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99691099796249,42.3864825353339,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99567706738922,42.3870787603271,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99442752776562,42.3865893136813,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99599816659166,42.3872401066116,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02798523783943,42.3843561990338,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02700938589197,42.3843548283783,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00368599562557,42.3904173908973,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02791323940991,42.3840543957803,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02748083992677,42.3841331322007,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02693067443216,42.3827821314537,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02742170573021,42.3825016415853,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02598764418139,42.38517149264,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02563412271263,42.3854485304915,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00367798768494,42.3896536645038,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00445180683156,42.3891086214641,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00452072300595,42.3886750852825,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02531400147068,42.3806488680973,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02757791122261,42.3844198862365,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02848673985475,42.3848195027463,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00393216998727,42.3901543702218,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00441945200659,42.3893250936968,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02817356024048,42.3824391467905,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00429092077534,42.3896041738013,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01504373408574,42.3899747312325,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00416510212936,42.3886933906178,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01437458103473,42.3891206266705,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00425766800274,42.3883519825622,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01566251753267,42.3878193250192,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01407953479316,42.3880617035116,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0146647673905,42.3886137184443,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01428619125013,42.3877579541779,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01618988054622,42.3879639967207,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01584004042626,42.3877732528533,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0161369921945,42.3875276649551,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0155976850364,42.3877743460138,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01499056154897,42.3881092397903,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01465001138202,42.3878235128542,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01465034739291,42.3880026273105,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01432128531209,42.3878696698231,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01394794431411,42.3883960045653,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0164191728373,42.387533784301,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01637976480931,42.3875187523664,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01624658465908,42.3875852019679,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01628318194986,42.3876109853777,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01636853719312,42.3875607786306,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01655777530467,42.3874585646473,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01633166459567,42.3875526255898,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01556955438537,42.388215220913,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99600387729179,42.3854678794169,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01555467277143,42.3874731967031,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01407518918926,42.3882409341893,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01450209416234,42.3881269947826,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01452149600926,42.3878713905477,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0142342595071,42.3878400439097,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0139193152211,42.3881619491866,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0162837631683,42.3875737657677,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01474196375464,42.3882999810219,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01632450775038,42.3875878296056,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01646311044782,42.3875126100695,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01432968310891,42.3883173411941,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01501296346506,42.3884919024925,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01593555209429,42.387639593209,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01376957077642,42.3886162534443,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01433694329482,42.3880988014776,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01535639171444,42.3883622180687,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01480547110792,42.388399063228,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01453252138268,42.3888870384333,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01395336697832,42.3889675369698,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01412537205309,42.3886320434624,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01531440860498,42.3881496960576,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01490086269513,42.3882137092753,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01509544776054,42.388033273669,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01528569361984,42.3879466709524,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01595207947391,42.3881363064902,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01649865866187,42.3881508170156,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01446369900804,42.3887862907882,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00201720185308,42.364908770294,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0030824270855,42.364072694049,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0027228336308,42.3647146906838,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99641596217449,42.3845911475016,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99713894909172,42.386216528541,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99735791870504,42.3859035726989,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02683964523441,42.3843443774783,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02623792980114,42.3828002906967,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02598312156855,42.3823725980633,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01485124688668,42.3517678419786,DPb,SX,Ex,IS,TEL,ANREP,na,,,Antena,,na,na,na,na,cf,
-8.00384902806173,42.3502559251963,DPb,SX,Ex,IS,ELE,CT,na,,,CT,,na,na,na,na,cf,
-8.0281706591474,42.3515948255147,DPb,SX,Ex,IS,ABS,DEP,na,,,Depósito,,na,na,na,na,cf,
-8.01239972705325,42.352325583749,DPb,SX,Ex,IS,ABS,DEP,na,,,Depósito,,na,na,na,na,cf,
-8.01954441536254,42.3713515787792,DPb,SX,Ex,IS,ABS,DEP,na,,,Depósito,,na,na,na,na,cf,
-8.02489216062074,42.3909192123718,DPb,SX,Ex,IS,ABS,DEP,na,,,Depósito,,na,na,na,na,cf,
-8.01904714963191,42.3587631552089,DPb,SX,Ex,IS,ABS,DEP,na,,,Depósito,,na,na,na,na,cf,
-8.03999188706626,42.3364247055191,DPb,SX,Ex,IS,ABS,DEP,na,,,Depósito,,na,na,na,na,cf,
-8.03589905630517,42.3489322630853,DPb,SX,Ex,IS,ABS,DEP,na,,,Depósito,,na,na,na,na,cf,
-8.04721602502446,42.3286099145591,DPb,SX,Ex,IS,ABS,CAPT,na,,,Captación,,na,na,na,na,cf,
-8.0469210185217,42.328980930799,DPb,SX,Ex,IS,ABS,ETAP,na,,,ETAP,,na,na,na,na,cf,
-8.01713452030672,42.3797414620554,DPb,SX,Ex,IS,SAN,VERT,na,,,Punto de verquido,,na,na,na,na,TRAMIT V/32700135H,
-8.00245791839082,42.3878343136198,DPb,SX,Ex,IS,SAN,VERT,na,,,Punto de verquido,,na,na,na,na,VERTIDO 05,
-7.9956072583209,42.3734722893237,DPb,SX,Ex,IS,SAN,VERT,na,,,Punto de verquido,,na,na,na,na,VERTIDO 06,
-7.99370387100044,42.38583830235,DPb,SX,Ex,IS,SAN,VERT,na,,,Punto de verquido,,na,na,na,na,VERTIDO 07,
-8.02214644951788,42.3513985160402,DPb,SX,Ex,IS,SAN,VERT,na,,,Punto de verquido,,na,na,na,na,VERTIDO 03,
-8.02877428366595,42.3852111158319,DPb,SX,Ex,IS,SAN,VERT,na,,,Punto de verquido,,na,na,na,na,VERTIDO 08,
-8.01154895685271,42.3711461894402,DPb,SX,Ex,IS,SAN,VERT,na,,,Punto de verquido,,na,na,na,na,VERTIDO 01,
-8.01243550467284,42.3604616330457,DPb,SX,Ex,IS,SAN,VERT,na,,,Punto de verquido,,na,na,na,na,TRAMIT V/32/00135K,
-8.01359161883304,42.3757979965173,DPb,SX,Ex,IS,SAN,VERT,na,,,Punto de verquido,,na,na,na,na,VERTIDO 02,
-8.01348529306285,42.3889315455245,DPb,SX,Ex,IS,SAN,VERT,na,,,Punto de verquido,,na,na,na,na,TRAMIT -,
-8.02214644951788,42.3513985160402,DPb,SX,Ex,IS,SAN,EDAR,na,,,EDAR,,na,na,na,na,cf,
-7.9956072583209,42.3734722893237,DPb,SX,Ex,IS,SAN,EDAR,na,,,EDAR,,na,na,na,na,cf,
-7.99370387100044,42.38583830235,DPb,SX,Ex,IS,SAN,EDAR,na,,,EDAR,,na,na,na,na,cf,
-8.01154895685271,42.3711461894402,DPb,SX,Ex,IS,SAN,EDAR,na,,,EDAR,,na,na,na,na,cf,
-8.01243550467284,42.3604616330457,DPb,SX,Ex,IS,SAN,EDAR,na,,,EDAR,,na,na,na,na,cf,
-8.01359161883304,42.3757979965173,DPb,SX,Ex,IS,SAN,EDAR,na,,,EDAR,,na,na,na,na,cf,
-8.01348529306285,42.3889315455245,DPb,SX,Ex,IS,SAN,EDAR,na,,,EDAR,,na,na,na,na,cf,
-8.0023796154713,42.3905702049115,DPb,SX,Ex,IS,SAN,EDAR,na,,,EDAR,,na,na,na,na,cf,
-8.00245791839082,42.3878343136198,DPb,SX,Ex,IS,SAN,EDAR,na,,,EDAR,,na,na,na,na,cf,
-8.02039780269016,42.3567299357693,DPb,SX,Ex,IS,SAN,EDAR,na,,,EDAR,,na,na,na,na,cf,
-8.02877428366595,42.3852111158319,DPb,SX,Ex,IS,SAN,EDAR,na,,,EDAR,,na,na,na,na,cf,
-8.01287177145192,42.3914071281299,DPb,SX,Ex,IS,SAN,VERT,na,,,Punto de verquido,,na,na,na,na,TRAMIT V/32700135E,
-8.01378925898805,42.3623848403252,DPb,SX,Ex,IS,SAN,VERT,na,,,Punto de verquido,,na,na,na,na,TRAMIT V/32/00135I,
-8.01386909321698,42.3506310779672,DPb,SX,Ex,IS,SAN,VERT,na,,,Punto de verquido,,na,na,na,na,TRAMIT V/32/00135G,
-8.02410551145447,42.3767792981756,DPb,SX,Ex,IS,SAN,VERT,na,,,Punto de verquido,,na,na,na,na,TRAMIT V/32/00135J,
-8.00237286778498,42.3905756165774,DPb,SX,Ex,IS,SAN,VERT,na,,,Punto de verquido,,na,na,na,na,VERTIDO 04,
